,onshore_wind_turbine_1,biomass_2,conventional_hydroelectric_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combustion_turbine_6,natural_gas_steam_turbine_7,nuclear_8,onshore_wind_turbine_9,small_hydroelectric_10,solar_photovoltaic_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combustion_turbine_14,onshore_wind_turbine_15,solar_photovoltaic_16,naturalgas_ccccsavgcf_17,naturalgas_ccavgcf_18,naturalgas_ctavgcf_19,landbasedwind_ltrg1_20,landbasedwind_ltrg1_21,landbasedwind_ltrg1_22,utilitypv_losangeles_23,utilitypv_losangeles_24,utilitypv_losangeles_25,utilitypv_losangeles_26,battery_27,naturalgas_ccs100_28,naturalgas_ccccsavgcf_29,naturalgas_ccavgcf_30,naturalgas_ctavgcf_31,landbasedwind_ltrg1_32,landbasedwind_ltrg1_33,landbasedwind_ltrg1_34,offshorewind_otrg3_35,offshorewind_otrg3_36,offshorewind_otrg3_37,utilitypv_losangeles_38,utilitypv_losangeles_39,battery_40,naturalgas_ccs100_41,naturalgas_ccccsavgcf_42,naturalgas_ccavgcf_43,naturalgas_ctavgcf_44,landbasedwind_ltrg1_45,landbasedwind_ltrg1_46,landbasedwind_ltrg1_47,landbasedwind_ltrg1_48,landbasedwind_ltrg1_49,landbasedwind_ltrg1_50,landbasedwind_ltrg1_51,utilitypv_losangeles_52,utilitypv_losangeles_53,battery_54,naturalgas_ccs100_55
200,0.0775,1,0.006884069,1,1,1,1,1,0.5891,1,0.1572,1,1,1,0.5352,0.3952,1,1,1,0.0802,0.0906,0.1023,0.6135,0.6118,0.6052,0.5945,1,1,1,1,1,0.6606,0.7278,0.4616,1.0,1.0,1.0,0.3903,0.1921,1,1,1,1,1,0.7325,0.6138,0.6729,0.6499,0.6709,0.7171,0.5656,0.4933,0.3395,1,1
201,0.0532,1,0.006884069,1,1,1,1,1,0.5847,1,0.2994,1,1,1,0.5426,0.5876,1,1,1,0.074,0.0528,0.0706,0.832,0.8318,0.8342,0.8195,1,1,1,1,1,0.6784,0.7413,0.4294,1.0,1.0,1.0,0.5251,0.3408,1,1,1,1,1,0.7374,0.5392,0.705,0.6726,0.674,0.729,0.4951,0.7001,0.5382,1,1
202,0.0624,1,0.006884069,1,1,1,1,1,0.4989,1,0.3965,1,1,1,0.5103,0.645,1,1,1,0.1029,0.0582,0.0714,0.9622,0.9631,0.9692,0.9474,1,1,1,1,1,0.5466,0.6384,0.4953,1.0,1.0,1.0,0.6046,0.5039,1,1,1,1,1,0.6421,0.5102,0.5924,0.5439,0.5426,0.6293,0.4552,0.8588,0.6417,1,1
203,0.0449,1,0.006884069,1,1,1,1,1,0.4622,1,0.4225,1,1,1,0.4298,0.6993,1,1,1,0.0867,0.0406,0.0616,0.9999,0.9992,1.0,0.9993,1,1,1,1,1,0.5095,0.5736,0.345,1.0,1.0,1.0,0.6328,0.5588,1,1,1,1,1,0.5333,0.4187,0.5059,0.4984,0.4787,0.5263,0.3889,0.933,0.6894,1,1
204,0.0468,1,0.006884069,1,1,1,1,1,0.4727,1,0.4606,1,1,1,0.3414,0.7238,1,1,1,0.0911,0.0416,0.0608,0.9939,0.9965,1.0,1.0,1,1,1,1,1,0.502,0.5738,0.2895,1.0,1.0,1.0,0.6796,0.6505,1,1,1,1,1,0.4535,0.2818,0.4519,0.5019,0.4642,0.4531,0.3419,0.9223,0.7353,1,1
205,0.0295,1,0.006884069,1,1,1,1,1,0.3954,1,0.4781,1,1,1,0.2728,0.7297,1,1,1,0.0448,0.0212,0.028,0.9203,0.9518,0.9947,1.0,1,1,1,1,1,0.4434,0.5169,0.2133,0.9948,1.0,1.0,0.745,0.656,1,1,1,1,1,0.324,0.2631,0.3125,0.3569,0.3363,0.3211,0.266,0.8937,0.7718,1,1
206,0.0139,1,0.006884069,1,1,1,1,1,0.3453,1,0.4476,1,1,1,0.2181,0.6767,1,1,1,0.0192,0.0104,0.0186,0.8635,0.8954,0.9622,0.9733,1,1,1,1,1,0.3123,0.4135,0.1813,1.0,1.0,1.0,0.7778,0.4443,1,1,1,1,1,0.2734,0.2427,0.273,0.29,0.2712,0.2733,0.2443,0.8452,0.7513,1,1
207,0.0055,1,0.006884069,1,1,1,1,1,0.3493,1,0.3728,1,1,1,0.1951,0.5876,1,1,1,0.0059,0.0052,0.0157,0.7088,0.7499,0.8019,0.8322,1,1,1,1,1,0.3609,0.4183,0.1856,1.0,1.0,1.0,0.6684,0.3884,1,1,1,1,1,0.2597,0.1835,0.2619,0.2265,0.2128,0.2603,0.1946,0.7045,0.6254,1,1
208,0.011,1,0.006884069,1,1,1,1,1,0.3207,1,0.2371,1,1,1,0.2048,0.3907,1,1,1,0.0062,0.0077,0.025,0.4936,0.5179,0.542,0.5762,1,1,1,1,1,0.3757,0.4237,0.1671,0.9704,1.0,0.9985,0.4441,0.2363,1,1,1,1,1,0.2315,0.1843,0.2108,0.2239,0.2086,0.2262,0.2216,0.4819,0.4418,1,1
209,0.0123,1,0.006884069,1,1,1,1,1,0.3199,1,0.0051,1,1,1,0.1859,0.0663,1,1,1,0.008,0.0116,0.0348,0.1152,0.0996,0.0986,0.099,1,1,1,1,1,0.425,0.4312,0.1563,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.2002,0.2243,0.1786,0.2193,0.1939,0.1946,0.2363,0.0807,0.0587,1,1
210,0.0209,1,0.006884069,1,1,1,1,1,0.1815,1,0.0,1,1,1,0.123,0.0,1,1,1,0.0213,0.0266,0.0985,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2528,0.2868,0.1237,0.9012,0.918,0.93,0.0,0.0,1,1,1,1,1,0.1235,0.1389,0.1109,0.117,0.1143,0.1202,0.1845,0.0,0.0,1,1
211,0.019,1,0.006884069,1,1,1,1,1,0.1568,1,0.0,1,1,1,0.0586,0.0,1,1,1,0.0179,0.028,0.1145,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2078,0.2726,0.1099,0.7918,0.7869,0.8099,0.0,0.0,1,1,1,1,1,0.0213,0.1265,0.0136,0.0253,0.0271,0.0193,0.1136,0.0,0.0,1,1
212,0.0213,1,0.006884069,1,1,1,1,1,0.1156,1,0.0,1,1,1,0.0649,0.0,1,1,1,0.0134,0.0316,0.1074,0.0,0.0,0.0,0.0,1,1,1,1,1,0.172,0.2215,0.06,0.8424,0.8241,0.833,0.0,0.0,1,1,1,1,1,0.0823,0.0957,0.0698,0.0506,0.0584,0.0791,0.1181,0.0,0.0,1,1
213,0.0398,1,0.006884069,1,1,1,1,1,0.1367,1,0.0,1,1,1,0.0803,0.0,1,1,1,0.0279,0.0529,0.1222,0.0,0.0,0.0,0.0,1,1,1,1,1,0.199,0.24,0.0366,0.7599,0.6808,0.7103,0.0,0.0,1,1,1,1,1,0.0721,0.1062,0.0576,0.0534,0.065,0.0684,0.1979,0.0,0.0,1,1
214,0.0421,1,0.006884069,1,1,1,1,1,0.1484,1,0.0,1,1,1,0.09,0.0,1,1,1,0.04,0.0539,0.1153,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2152,0.2327,0.029,0.7375,0.5908,0.6418,0.0,0.0,1,1,1,1,1,0.08,0.1227,0.0531,0.0572,0.0752,0.073,0.1906,0.0,0.0,1,1
215,0.0484,1,0.006884069,1,1,1,1,1,0.1686,1,0.0,1,1,1,0.0569,0.0,1,1,1,0.0472,0.0481,0.1089,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2157,0.245,0.0207,0.7553,0.6597,0.6788,0.0,0.0,1,1,1,1,1,0.042,0.0788,0.0217,0.0383,0.05,0.0367,0.1229,0.0,0.0,1,1
216,0.0559,1,0.006884069,1,1,1,1,1,0.1914,1,0.0,1,1,1,0.0301,0.0,1,1,1,0.0576,0.0513,0.1038,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2292,0.2735,0.0332,0.7629,0.7351,0.7182,0.0,0.0,1,1,1,1,1,0.0243,0.0612,0.0114,0.0202,0.0293,0.021,0.0637,0.0,0.0,1,1
217,0.5251,1,0.069635468,1,1,1,1,1,0.1363,1,0.0,1,1,1,0.3635,0.0,1,1,1,0.7022,0.6953,0.6837,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2669,0.2154,0.2585,0.1305,0.1384,0.1308,0.0,0.0,1,1,1,1,1,0.6701,0.1569,0.7351,0.5432,0.4926,0.6869,0.3858,0.0,0.0,1,1
218,0.4571,1,0.069469378,1,1,1,1,1,0.0898,1,0.0,1,1,1,0.3017,0.0,1,1,1,0.6117,0.6332,0.6313,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1963,0.161,0.1129,0.2478,0.2306,0.2287,0.0,0.0,1,1,1,1,1,0.5864,0.1245,0.6556,0.4679,0.4387,0.6042,0.3565,0.0,0.0,1,1
219,0.496,1,0.069303287,1,1,1,1,1,0.0846,1,0.0,1,1,1,0.2454,0.0,1,1,1,0.6218,0.6379,0.6153,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2357,0.1863,0.0438,0.284,0.2436,0.2483,0.0,0.0,1,1,1,1,1,0.4792,0.1335,0.5411,0.4272,0.4068,0.4952,0.3017,0.0,0.0,1,1
220,0.5307,1,0.069137197,1,1,1,1,1,0.1068,1,0.0,1,1,1,0.2166,0.0,1,1,1,0.6428,0.652,0.5923,0.0,0.0,0.0,0.0,1,1,1,1,1,0.3348,0.2515,0.0141,0.2319,0.186,0.1938,0.0,0.0,1,1,1,1,1,0.3784,0.1827,0.4402,0.3379,0.3301,0.3943,0.2225,0.0,0.0,1,1
221,0.3052,1,0.068971106,1,1,1,1,1,0.0966,1,0.048,1,1,1,0.1017,0.1561,1,1,1,0.454,0.4223,0.4455,0.2478,0.2458,0.2429,0.2349,1,1,1,1,1,0.3458,0.2398,0.0123,0.1105,0.0695,0.0778,0.2372,0.1313,1,1,1,1,1,0.1752,0.1337,0.2057,0.1883,0.1747,0.1831,0.1047,0.1958,0.1156,1,1
222,0.333,1,0.068805016,1,1,1,1,1,0.1024,1,0.279,1,1,1,0.1149,0.4141,1,1,1,0.4964,0.4854,0.4608,0.5848,0.5832,0.5796,0.5763,1,1,1,1,1,0.3032,0.2214,0.0055,0.1902,0.1787,0.1719,0.5487,0.4672,1,1,1,1,1,0.2985,0.1681,0.3311,0.1532,0.1527,0.3069,0.0646,0.5373,0.4982,1,1
223,0.1766,1,0.068638926,1,1,1,1,1,0.0281,1,0.453,1,1,1,0.0776,0.5855,1,1,1,0.2645,0.2658,0.2236,0.7963,0.7973,0.7937,0.8066,1,1,1,1,1,0.0508,0.0369,0.0,0.2713,0.2138,0.2167,0.7514,0.689,1,1,1,1,1,0.2426,0.0998,0.2595,0.0838,0.105,0.2469,0.0153,0.7604,0.7307,1,1
224,0.1646,1,0.068472835,1,1,1,1,1,0.0158,1,0.5619,1,1,1,0.0355,0.6632,1,1,1,0.1573,0.2088,0.2091,0.8899,0.8901,0.8847,0.8947,1,1,1,1,1,0.0091,0.0097,0.0,0.2248,0.1672,0.1715,0.831,0.8009,1,1,1,1,1,0.086,0.0558,0.0932,0.0373,0.0496,0.0879,0.0082,0.8654,0.8513,1,1
225,0.1107,1,0.068306745,1,1,1,1,1,0.0039,1,0.6153,1,1,1,0.009,0.6961,1,1,1,0.1035,0.1444,0.2202,0.9302,0.9313,0.9288,0.9425,1,1,1,1,1,0.0,0.0,0.0,0.1381,0.0905,0.0943,0.8585,0.8372,1,1,1,1,1,0.0095,0.0046,0.0034,0.0104,0.0108,0.0079,0.0091,0.9045,0.8912,1,1
226,0.0561,1,0.068140655,1,1,1,1,1,0.0034,1,0.643,1,1,1,0.0,0.6988,1,1,1,0.0362,0.0727,0.1931,0.9326,0.9349,0.9325,0.952,1,1,1,1,1,0.0,0.0,0.0,0.0338,0.0053,0.0091,0.8648,0.8282,1,1,1,1,1,0.0004,0.0001,0.0,0.0104,0.0119,0.0003,0.0009,0.9117,0.8928,1,1
227,0.0496,1,0.067974564,1,1,1,1,1,0.0248,1,0.6441,1,1,1,0.0147,0.7072,1,1,1,0.0281,0.0603,0.1726,0.9329,0.9349,0.9317,0.9508,1,1,1,1,1,0.0183,0.0237,0.0,0.007,0.0,0.0,0.8708,0.8451,1,1,1,1,1,0.0201,0.0086,0.0101,0.0588,0.0533,0.0175,0.0091,0.9225,0.9009,1,1
228,0.0528,1,0.067808474,1,1,1,1,1,0.0497,1,0.6488,1,1,1,0.0248,0.6999,1,1,1,0.0443,0.0711,0.1363,0.925,0.9242,0.9188,0.9334,1,1,1,1,1,0.0427,0.0753,0.0,0.1333,0.0752,0.0831,0.8721,0.8602,1,1,1,1,1,0.0507,0.0075,0.0581,0.0753,0.0561,0.0526,0.0148,0.91,0.9008,1,1
229,0.0997,1,0.067642384,1,1,1,1,1,0.097,1,0.6354,1,1,1,0.0546,0.7096,1,1,1,0.0904,0.1259,0.1964,0.9442,0.9429,0.9372,0.9503,1,1,1,1,1,0.0805,0.1314,0.0,0.0897,0.0448,0.052,0.8646,0.8626,1,1,1,1,1,0.137,0.0162,0.1804,0.1382,0.109,0.1481,0.0365,0.9173,0.9036,1,1
230,0.1089,1,0.067476293,1,1,1,1,1,0.1648,1,0.6042,1,1,1,0.0971,0.7123,1,1,1,0.1096,0.1431,0.1866,0.9402,0.9406,0.934,0.9413,1,1,1,1,1,0.0879,0.1612,0.0024,0.1286,0.0743,0.0849,0.8525,0.8365,1,1,1,1,1,0.2078,0.0525,0.2817,0.1982,0.169,0.2269,0.1064,0.9154,0.9001,1,1
231,0.1708,1,0.067310203,1,1,1,1,1,0.2451,1,0.5619,1,1,1,0.124,0.6972,1,1,1,0.1559,0.2044,0.2514,0.9237,0.924,0.9185,0.9286,1,1,1,1,1,0.1469,0.2592,0.0037,0.1018,0.0717,0.0885,0.8292,0.7433,1,1,1,1,1,0.3034,0.047,0.414,0.2304,0.1844,0.3319,0.1347,0.8943,0.8783,1,1
232,0.1565,1,0.067144112,1,1,1,1,1,0.2916,1,0.4681,1,1,1,0.1268,0.6399,1,1,1,0.1583,0.1783,0.2206,0.8848,0.8837,0.8762,0.8899,1,1,1,1,1,0.1741,0.2692,0.0027,0.0634,0.062,0.0616,0.7425,0.6177,1,1,1,1,1,0.2359,0.1228,0.2994,0.2121,0.1593,0.2523,0.1505,0.8252,0.8008,1,1
233,0.1933,1,0.066978022,1,1,1,1,1,0.1976,1,0.3025,1,1,1,0.1307,0.4882,1,1,1,0.2056,0.1997,0.2689,0.7301,0.729,0.7197,0.7458,1,1,1,1,1,0.119,0.2276,0.0077,0.0541,0.058,0.055,0.534,0.3769,1,1,1,1,1,0.2278,0.1177,0.2352,0.2065,0.1379,0.2297,0.1563,0.6371,0.6022,1,1
234,0.2496,1,0.066811932,1,1,1,1,1,0.2498,1,0.1153,1,1,1,0.1413,0.2571,1,1,1,0.3021,0.3086,0.3591,0.4607,0.4605,0.4495,0.4877,1,1,1,1,1,0.2074,0.2051,0.0151,0.0797,0.0707,0.085,0.2265,0.0848,1,1,1,1,1,0.1337,0.1968,0.1156,0.1596,0.127,0.129,0.1833,0.3447,0.3063,1,1
235,0.2542,1,0.066645841,1,1,1,1,1,0.2113,1,0.0,1,1,1,0.1769,0.0,1,1,1,0.3294,0.3089,0.3568,0.0,0.0,0.0,0.0216,1,1,1,1,1,0.337,0.226,0.0396,0.0583,0.0689,0.0723,0.0,0.0,1,1,1,1,1,0.221,0.2431,0.2002,0.233,0.2321,0.2156,0.2266,0.0,0.0,1,1
236,0.4159,1,0.066479751,1,1,1,1,1,0.2421,1,0.0,1,1,1,0.2661,0.0,1,1,1,0.4784,0.5028,0.5457,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5792,0.4622,0.0553,0.0575,0.0505,0.0641,0.0,0.0,1,1,1,1,1,0.3908,0.2631,0.3751,0.3507,0.3725,0.3868,0.3706,0.0,0.0,1,1
237,0.547,1,0.066313661,1,1,1,1,1,0.1199,1,0.0,1,1,1,0.3075,0.0,1,1,1,0.6347,0.6345,0.6468,0.0,0.0,0.0,0.0,1,1,1,1,1,0.3826,0.3372,0.0801,0.0602,0.0334,0.0559,0.0,0.0,1,1,1,1,1,0.4411,0.3229,0.4343,0.3552,0.3911,0.4393,0.4516,0.0,0.0,1,1
238,0.5691,1,0.06614757,1,1,1,1,1,0.0953,1,0.0,1,1,1,0.2874,0.0,1,1,1,0.6728,0.6848,0.6709,0.0,0.0,0.0,0.0,1,1,1,1,1,0.3487,0.2781,0.091,0.0898,0.0388,0.0731,0.0,0.0,1,1,1,1,1,0.3498,0.2684,0.3414,0.2889,0.324,0.3476,0.4096,0.0,0.0,1,1
239,0.5853,1,0.06598148,1,1,1,1,1,0.0904,1,0.0,1,1,1,0.2639,0.0,1,1,1,0.7255,0.721,0.6898,0.0,0.0,0.0,0.0,1,1,1,1,1,0.3227,0.2505,0.0963,0.1059,0.0883,0.1038,0.0,0.0,1,1,1,1,1,0.3087,0.1808,0.3174,0.2506,0.2668,0.3109,0.3406,0.0,0.0,1,1
240,0.5704,1,0.06581539,1,1,1,1,1,0.0781,1,0.0,1,1,1,0.2897,0.0,1,1,1,0.7304,0.7291,0.6436,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2443,0.2165,0.1152,0.1532,0.1959,0.1741,0.0,0.0,1,1,1,1,1,0.4369,0.1733,0.4666,0.3141,0.3256,0.4445,0.3786,0.0,0.0,1,1
